size_sqft,bedrooms,bathrooms,year_built,garage_spaces,floors,lot_size_sqft,has_pool,neighborhood,price
1692.0,3.0,2.0,1976.0,0.0,1.0,15331.0,0.0,Downtown,485069.68
4763.0,2.0,1.0,1974.0,0.0,3.0,2691.0,0.0,Downtown,940230.24
2982.0,4.0,2.0,1965.0,3.0,3.0,12648.0,0.0,Uptown,663387.55
1926.0,2.0,3.0,2021.0,2.0,1.0,18312.0,1.0,Rural,309752.47
2441.0,2.0,1.5,1999.0,1.0,1.0,12327.0,0.0,Rural,324834.21
3143.0,4.0,1.5,1962.0,0.0,2.0,19151.0,0.0,Suburbs,594782.79
2965.0,2.0,1.0,2014.0,1.0,2.0,8346.0,0.0,Uptown,642599.96
3679.0,5.0,3.5,1961.0,3.0,3.0,2062.0,0.0,Waterfront,929367.65
1733.0,1.0,4.0,1993.0,0.0,2.0,14277.0,0.0,Downtown,501845.14
3457.0,3.0,4.5,1962.0,3.0,1.0,5830.0,1.0,Suburbs,576757.98
2548.0,5.0,2.0,1976.0,1.0,3.0,2174.0,1.0,Waterfront,715402.99
4739.0,2.0,3.0,1998.0,0.0,3.0,5243.0,1.0,Downtown,964269.3
1295.0,5.0,4.0,2023.0,3.0,2.0,18813.0,0.0,Suburbs,426879.84
1253.0,5.0,3.0,2023.0,2.0,3.0,16064.0,0.0,Uptown,472265.23
2631.0,6.0,2.5,2016.0,2.0,3.0,6950.0,0.0,Rural,345847.6
2837.0,2.0,2.5,1967.0,0.0,3.0,12766.0,1.0,Suburbs,466091.37
3640.0,5.0,3.5,1956.0,1.0,3.0,8108.0,0.0,Rural,412135.16
2378.0,6.0,2.0,2017.0,2.0,2.0,5192.0,0.0,Suburbs,401589.69
4621.0,5.0,4.5,2018.0,2.0,1.0,19791.0,0.0,Suburbs,778933.77
2686.0,2.0,4.0,1970.0,0.0,2.0,16652.0,1.0,Uptown,616397.56
1169.0,5.0,1.5,1951.0,2.0,3.0,8543.0,1.0,Downtown,438647.88
1124.0,1.0,3.5,1997.0,3.0,3.0,8362.0,0.0,Rural,250199.25
4883.0,4.0,2.0,1955.0,3.0,3.0,16681.0,0.0,Rural,561113.19
1190.0,3.0,3.0,1952.0,0.0,2.0,10295.0,0.0,Waterfront,464810.05
4771.0,4.0,2.0,2019.0,3.0,2.0,8785.0,0.0,Suburbs,764975.3
1823.0,4.0,2.5,1986.0,2.0,1.0,8971.0,0.0,Suburbs,398941.34
1011.0,1.0,2.5,1958.0,0.0,1.0,10043.0,0.0,Waterfront,404084.18
1941.0,4.0,1.0,1998.0,0.0,1.0,11385.0,0.0,Downtown,503687.08
3305.0,6.0,4.5,1977.0,3.0,3.0,2721.0,0.0,Uptown,682328.64
2483.0,3.0,1.5,1989.0,0.0,3.0,10643.0,1.0,Uptown,586189.02
4057.0,2.0,2.0,2016.0,0.0,1.0,9919.0,0.0,Uptown,770701.79
3288.0,6.0,1.5,1967.0,1.0,2.0,6942.0,0.0,Uptown,672846.35
2363.0,1.0,1.0,1997.0,2.0,2.0,8397.0,0.0,Rural,280184.83
3393.0,3.0,2.5,2011.0,2.0,1.0,9642.0,0.0,Downtown,775491.53
4875.0,4.0,4.0,1981.0,2.0,2.0,8589.0,0.0,Waterfront,1235951.12
2412.0,3.0,4.5,2021.0,3.0,2.0,18350.0,0.0,Waterfront,806727.47
1275.0,6.0,2.0,1983.0,3.0,3.0,11513.0,0.0,Downtown,506550.81
2399.0,3.0,3.0,1983.0,0.0,3.0,11052.0,0.0,Waterfront,707729.71
4297.0,6.0,4.0,2015.0,0.0,1.0,6733.0,0.0,Suburbs,633629.67
1557.0,1.0,1.5,1997.0,0.0,2.0,18495.0,0.0,Downtown,463511.49
4777.0,5.0,4.0,2014.0,1.0,3.0,2417.0,0.0,Suburbs,704157.74
3189.0,4.0,1.5,2008.0,1.0,3.0,11902.0,0.0,Rural,400647.6
3247.0,2.0,1.5,2002.0,3.0,3.0,5038.0,0.0,Waterfront,833112.12
1995.0,2.0,2.5,1967.0,1.0,3.0,15839.0,0.0,Rural,279396.75
4650.0,5.0,1.5,1979.0,0.0,1.0,8809.0,1.0,Waterfront,1097070.82
758.0,4.0,4.5,2013.0,3.0,3.0,7284.0,0.0,Suburbs,335527.79
1914.0,4.0,4.0,1995.0,1.0,3.0,3043.0,1.0,Waterfront,617291.89
2441.0,1.0,2.5,1970.0,3.0,3.0,16228.0,0.0,Rural,342077.02
2700.0,4.0,4.0,1974.0,3.0,3.0,9137.0,1.0,Downtown,716003.36
2686.0,6.0,4.5,2007.0,3.0,1.0,6758.0,0.0,Downtown,697278.32
1251.0,1.0,4.0,1963.0,3.0,1.0,17198.0,0.0,Suburbs,376927.12
1592.0,3.0,4.5,1958.0,0.0,2.0,2351.0,0.0,Downtown,354994.96
1019.0,3.0,3.5,2006.0,2.0,2.0,10439.0,0.0,Suburbs,299641.18
3119.0,6.0,1.0,1971.0,1.0,1.0,4893.0,1.0,Waterfront,796824.4
2144.0,2.0,4.5,2006.0,2.0,1.0,4285.0,0.0,Suburbs,379779.97
3089.0,3.0,3.0,1989.0,2.0,3.0,2389.0,0.0,Rural,331265.14
3195.0,5.0,4.0,2023.0,2.0,2.0,5367.0,0.0,Waterfront,862126.56
3689.0,1.0,4.5,1988.0,1.0,1.0,19048.0,0.0,Suburbs,624806.04
3007.0,5.0,1.5,2014.0,3.0,2.0,10019.0,0.0,Rural,318233.77
3451.0,5.0,2.0,2012.0,2.0,2.0,20000.0,1.0,Uptown,819262.79
3184.0,5.0,1.5,1965.0,3.0,1.0,6811.0,0.0,Suburbs,524677.75
3471.0,4.0,1.5,2023.0,0.0,3.0,15720.0,0.0,Waterfront,927810.09
3313.0,5.0,4.5,2005.0,3.0,2.0,3612.0,0.0,Rural,433624.47
1991.0,5.0,4.5,1957.0,1.0,1.0,3946.0,1.0,Uptown,465451.04
1683.0,6.0,4.0,1950.0,1.0,1.0,2295.0,0.0,Waterfront,508038.89
4065.0,3.0,4.0,1970.0,3.0,3.0,18181.0,0.0,Waterfront,1106002.52
2108.0,3.0,3.5,1951.0,1.0,1.0,14089.0,1.0,Rural,295184.35
3016.0,4.0,3.5,1976.0,1.0,1.0,15388.0,0.0,Waterfront,893599.6
1466.0,2.0,4.0,2023.0,3.0,2.0,18692.0,0.0,Suburbs,461205.4
2498.0,6.0,3.5,1985.0,3.0,2.0,7980.0,0.0,Suburbs,502100.98
2931.0,5.0,3.5,1951.0,1.0,1.0,15006.0,0.0,Suburbs,551149.84
3355.0,4.0,1.5,1986.0,1.0,2.0,11041.0,1.0,Rural,444714.19
2916.0,2.0,3.0,1966.0,0.0,1.0,11768.0,1.0,Waterfront,798157.78
2187.0,3.0,4.0,2013.0,0.0,2.0,13912.0,0.0,Rural,344456.27
4832.0,3.0,3.0,1956.0,2.0,1.0,10459.0,1.0,Uptown,947728.78
2856.0,4.0,2.5,2007.0,1.0,2.0,2432.0,0.0,Rural,329435.68
4157.0,5.0,1.5,1983.0,3.0,3.0,3351.0,1.0,Downtown,937791.53
3842.0,5.0,1.0,1951.0,0.0,3.0,11028.0,0.0,Suburbs,552844.58
3057.0,6.0,3.5,1999.0,2.0,1.0,12258.0,0.0,Rural,401073.98
4501.0,6.0,3.5,1983.0,2.0,1.0,15183.0,0.0,Downtown,1003055.31
1164.0,5.0,4.0,2007.0,2.0,1.0,12299.0,0.0,Waterfront,493408.27
4653.0,3.0,4.0,1995.0,0.0,2.0,5388.0,0.0,Downtown,959761.97
4341.0,4.0,2.5,2008.0,1.0,2.0,8603.0,0.0,Rural,444602.54
2816.0,3.0,4.5,1984.0,2.0,3.0,9988.0,0.0,Rural,355604.16
3827.0,4.0,3.5,1950.0,1.0,3.0,19711.0,0.0,Waterfront,1054012.86
2889.0,5.0,2.5,1959.0,3.0,3.0,11586.0,0.0,Rural,374883.24
1782.0,3.0,4.0,1983.0,2.0,1.0,13430.0,0.0,Uptown,462384.46
4120.0,4.0,1.5,1979.0,1.0,1.0,15240.0,0.0,Rural,483767.06
1682.0,1.0,3.5,2008.0,0.0,3.0,8520.0,1.0,Suburbs,350209.12
1983.0,5.0,4.0,1980.0,0.0,3.0,19361.0,0.0,Uptown,569233.14
2885.0,3.0,3.0,2013.0,1.0,1.0,14149.0,1.0,Waterfront,834001.01
4285.0,3.0,4.5,1963.0,1.0,1.0,17269.0,1.0,Downtown,993104.81
2289.0,4.0,1.5,1978.0,3.0,3.0,15486.0,0.0,Suburbs,497542.36
2774.0,2.0,3.5,2005.0,3.0,2.0,13187.0,0.0,Downtown,750315.44
783.0,4.0,4.0,1959.0,0.0,3.0,2555.0,0.0,Uptown,232736.43
1109.0,5.0,3.0,1973.0,2.0,2.0,12506.0,1.0,Rural,219888.05
846.0,3.0,4.5,2005.0,1.0,3.0,4331.0,0.0,Downtown,314047.83
917.0,1.0,2.5,1993.0,0.0,3.0,12857.0,1.0,Uptown,321495.93
4422.0,3.0,3.5,2007.0,2.0,1.0,14625.0,1.0,Uptown,886729.56
4305.0,2.0,2.5,1988.0,2.0,1.0,11813.0,0.0,Rural,463911.1
4217.0,3.0,4.0,2013.0,0.0,3.0,7552.0,0.0,Suburbs,668628.46
844.0,4.0,1.5,2014.0,1.0,1.0,3068.0,0.0,Downtown,287001.68
941.0,1.0,2.0,2022.0,2.0,1.0,14079.0,1.0,Downtown,414815.84
1834.0,5.0,1.5,1959.0,1.0,3.0,14570.0,1.0,Uptown,508650.04
3087.0,2.0,3.0,1993.0,1.0,1.0,10603.0,0.0,Uptown,664446.72
2070.0,6.0,1.5,1958.0,0.0,1.0,14894.0,0.0,Waterfront,638902.2
2745.0,5.0,2.5,1966.0,0.0,1.0,16024.0,0.0,Uptown,606519.6
1361.0,2.0,4.5,1972.0,3.0,2.0,11225.0,1.0,Downtown,471712.47
3816.0,4.0,2.5,1997.0,2.0,2.0,2858.0,0.0,Rural,383729.26
1981.0,1.0,1.5,1981.0,0.0,3.0,17667.0,1.0,Downtown,588986.62
892.0,1.0,1.5,2013.0,1.0,3.0,10401.0,0.0,Suburbs,243667.23
3868.0,6.0,1.0,1972.0,0.0,2.0,14104.0,0.0,Rural,441166.25
4573.0,5.0,4.0,1995.0,1.0,3.0,18397.0,1.0,Suburbs,820411.03
664.0,1.0,3.5,2006.0,0.0,1.0,8528.0,0.0,Uptown,282702.02
2521.0,2.0,4.5,2022.0,2.0,2.0,13196.0,0.0,Uptown,572719.14
4240.0,2.0,1.5,1968.0,2.0,1.0,2354.0,0.0,Waterfront,973907.87
3707.0,3.0,2.5,2004.0,2.0,1.0,17931.0,0.0,Suburbs,646536.17
4369.0,2.0,1.5,1956.0,1.0,3.0,3064.0,0.0,Waterfront,968940.23
2427.0,2.0,2.5,1990.0,1.0,1.0,11740.0,0.0,Rural,311110.09
2238.0,4.0,3.5,1980.0,0.0,2.0,8332.0,0.0,Rural,241054.42
3721.0,2.0,4.5,2020.0,0.0,2.0,2644.0,0.0,Downtown,822722.06
1276.0,6.0,2.0,2007.0,1.0,1.0,10318.0,0.0,Downtown,465507.6
1653.0,5.0,4.5,2018.0,1.0,3.0,18841.0,0.0,Rural,281165.56
3244.0,5.0,3.0,2012.0,2.0,1.0,5003.0,0.0,Uptown,663983.49
3541.0,2.0,2.5,1980.0,0.0,1.0,7261.0,1.0,Suburbs,507446.34
1126.0,5.0,4.5,2004.0,1.0,2.0,5408.0,0.0,Waterfront,458647.07
2837.0,6.0,2.5,1952.0,3.0,1.0,4249.0,0.0,Suburbs,469216.7
2206.0,2.0,1.0,1991.0,3.0,3.0,6144.0,0.0,Uptown,466422.24
2808.0,5.0,4.5,1953.0,3.0,1.0,12293.0,1.0,Rural,399115.06
4818.0,3.0,4.0,2003.0,1.0,1.0,16050.0,1.0,Waterfront,1285375.93
937.0,5.0,1.5,2021.0,0.0,1.0,14426.0,1.0,Waterfront,491747.99
4981.0,3.0,4.0,2000.0,0.0,1.0,15883.0,1.0,Rural,546013.33
2578.0,5.0,4.0,2012.0,0.0,1.0,14881.0,0.0,Downtown,708585.62
3998.0,1.0,4.5,1967.0,3.0,2.0,8893.0,1.0,Downtown,905064.03
2468.0,3.0,2.5,2023.0,3.0,1.0,18205.0,0.0,Rural,330775.02
1968.0,2.0,3.0,1990.0,3.0,1.0,5102.0,1.0,Uptown,468020.55
3991.0,2.0,3.0,1999.0,2.0,1.0,14596.0,1.0,Downtown,932409.1
3626.0,2.0,3.0,2007.0,1.0,1.0,3996.0,1.0,Rural,403594.66
1233.0,3.0,3.5,1997.0,1.0,2.0,15781.0,0.0,Waterfront,530577.42
3704.0,1.0,3.0,1973.0,3.0,3.0,3568.0,1.0,Downtown,821907.23
3914.0,5.0,3.0,1995.0,3.0,1.0,5891.0,0.0,Waterfront,971375.3
2306.0,4.0,3.0,1998.0,2.0,3.0,9043.0,0.0,Suburbs,463565.44
4673.0,5.0,3.0,2013.0,3.0,3.0,14501.0,0.0,Suburbs,782350.4
3420.0,5.0,1.0,1985.0,1.0,1.0,2819.0,0.0,Rural,428024.23
2068.0,1.0,1.5,1987.0,1.0,2.0,6632.0,0.0,Suburbs,344229.14
647.0,1.0,4.5,1987.0,3.0,2.0,8005.0,0.0,Downtown,327657.46
3570.0,3.0,4.0,1958.0,1.0,2.0,15159.0,0.0,Waterfront,1024642.48
1520.0,3.0,3.5,1956.0,3.0,1.0,19308.0,0.0,Suburbs,386992.29
3929.0,2.0,1.5,1951.0,1.0,2.0,13055.0,0.0,Downtown,842446.24
2910.0,5.0,4.0,1999.0,1.0,1.0,11135.0,0.0,Rural,342319.45
2654.0,4.0,1.5,1980.0,0.0,3.0,8053.0,0.0,Suburbs,485751.66
1320.0,5.0,2.5,2014.0,2.0,2.0,16808.0,0.0,Rural,232710.46
3731.0,1.0,2.5,2001.0,1.0,1.0,3930.0,1.0,Downtown,803876.02
1330.0,5.0,1.0,1960.0,1.0,2.0,4326.0,0.0,Uptown,328198.62
2438.0,2.0,4.0,1957.0,2.0,3.0,5621.0,0.0,Uptown,519347.84
4280.0,3.0,3.0,1977.0,0.0,3.0,6825.0,0.0,Waterfront,982521.69
4650.0,3.0,2.0,2018.0,0.0,1.0,10309.0,0.0,Uptown,906759.43
4953.0,5.0,3.5,1953.0,3.0,3.0,19038.0,0.0,Waterfront,1301135.07
4816.0,2.0,1.5,1963.0,2.0,1.0,13707.0,0.0,Suburbs,692077.76
3046.0,2.0,2.5,1952.0,2.0,1.0,8904.0,0.0,Uptown,640867.26
1482.0,3.0,3.5,1980.0,0.0,1.0,5807.0,0.0,Waterfront,450876.58
4292.0,3.0,2.5,2023.0,2.0,3.0,13671.0,0.0,Downtown,998718.18
4127.0,2.0,4.0,2000.0,1.0,3.0,6556.0,0.0,Waterfront,1035147.41
4958.0,2.0,1.0,1986.0,2.0,2.0,19571.0,1.0,Rural,571861.36
3464.0,2.0,1.0,1960.0,0.0,3.0,10599.0,0.0,Rural,316416.61
1223.0,3.0,3.0,1976.0,2.0,1.0,11914.0,0.0,Suburbs,321913.92
2813.0,3.0,4.5,1988.0,2.0,1.0,18263.0,0.0,Waterfront,862884.66
2572.0,3.0,2.0,1970.0,1.0,3.0,7496.0,0.0,Waterfront,689246.28
4309.0,5.0,1.0,2002.0,0.0,3.0,10492.0,0.0,Suburbs,669413.13
2327.0,2.0,4.0,2022.0,3.0,1.0,11575.0,0.0,Uptown,536892.93
2046.0,6.0,2.5,1965.0,2.0,1.0,6879.0,0.0,Downtown,557405.27
952.0,5.0,1.5,1968.0,2.0,2.0,2983.0,0.0,Suburbs,202045.22
4276.0,2.0,3.0,1959.0,3.0,1.0,7107.0,0.0,Downtown,891731.01
3924.0,2.0,2.0,2003.0,2.0,3.0,4022.0,0.0,Uptown,748894.11
781.0,2.0,4.0,1984.0,0.0,3.0,14162.0,0.0,Uptown,344263.43
2509.0,2.0,2.5,1970.0,1.0,1.0,2129.0,1.0,Uptown,487665.92
2711.0,3.0,3.0,1966.0,3.0,1.0,7697.0,0.0,Rural,363893.18
2665.0,1.0,3.5,1955.0,1.0,3.0,17916.0,0.0,Waterfront,801559.33
4644.0,1.0,1.5,1985.0,3.0,2.0,12235.0,0.0,Downtown,983621.76
1263.0,3.0,2.5,2000.0,0.0,1.0,14083.0,0.0,Suburbs,279056.27
1948.0,5.0,1.0,1967.0,1.0,1.0,14033.0,0.0,Suburbs,356429.6
1396.0,2.0,3.0,1950.0,1.0,3.0,7370.0,0.0,Waterfront,461465.85
1674.0,6.0,4.0,1985.0,2.0,3.0,13382.0,0.0,Downtown,554993.9
4592.0,3.0,4.5,2000.0,0.0,1.0,5981.0,0.0,Downtown,978826.92
4740.0,6.0,2.0,1975.0,0.0,3.0,13439.0,1.0,Downtown,1049524.9
796.0,2.0,2.0,1968.0,2.0,1.0,14296.0,0.0,Rural,151083.23
3381.0,4.0,3.0,1961.0,1.0,1.0,17771.0,1.0,Uptown,761809.41
1624.0,5.0,3.5,2005.0,3.0,2.0,18552.0,0.0,Waterfront,673152.83
1447.0,1.0,4.5,2013.0,3.0,2.0,2431.0,0.0,Suburbs,307008.75
1885.0,6.0,1.0,2006.0,1.0,3.0,7384.0,0.0,Suburbs,409969.73
1455.0,3.0,1.5,1988.0,2.0,3.0,11848.0,0.0,Uptown,425230.73
2757.0,3.0,2.5,2003.0,1.0,1.0,7788.0,1.0,Downtown,683116.11
4981.0,4.0,2.5,1979.0,1.0,2.0,13135.0,0.0,Waterfront,1225600.67
3180.0,4.0,2.5,1951.0,2.0,3.0,17377.0,0.0,Waterfront,872368.53
3782.0,1.0,4.0,1977.0,1.0,2.0,6644.0,0.0,Downtown,808719.94
2770.0,6.0,1.5,2002.0,0.0,1.0,18081.0,1.0,Waterfront,878246.29
661.0,4.0,4.5,1997.0,1.0,1.0,17877.0,0.0,Uptown,375203.68
970.0,6.0,3.5,2023.0,3.0,2.0,18453.0,1.0,Suburbs,402810.27
1783.0,3.0,3.5,2023.0,1.0,2.0,3323.0,1.0,Waterfront,579871.28
1672.0,4.0,3.5,1967.0,1.0,2.0,7277.0,0.0,Uptown,447841.07
4299.0,3.0,1.0,1950.0,2.0,1.0,4234.0,1.0,Suburbs,625534.23
4312.0,6.0,3.5,1970.0,0.0,1.0,4165.0,1.0,Waterfront,1063882.93
4358.0,5.0,1.5,2014.0,1.0,2.0,2956.0,0.0,Rural,449419.26
3406.0,6.0,3.0,2010.0,0.0,3.0,9920.0,0.0,Downtown,829311.95
3047.0,4.0,3.0,1957.0,3.0,2.0,3570.0,0.0,Rural,338550.76
3456.0,5.0,3.5,1961.0,3.0,2.0,7324.0,0.0,Rural,445466.79
2390.0,3.0,2.0,1991.0,3.0,3.0,19665.0,0.0,Suburbs,553759.07
3549.0,3.0,2.5,1998.0,0.0,3.0,17910.0,0.0,Uptown,783635.96
4096.0,5.0,2.5,2022.0,2.0,3.0,18868.0,0.0,Waterfront,1199268.42
3957.0,1.0,1.5,2005.0,2.0,2.0,2659.0,0.0,Downtown,770628.64
3301.0,5.0,3.0,1965.0,3.0,3.0,13897.0,0.0,Rural,381249.06
855.0,1.0,1.0,1952.0,0.0,2.0,13410.0,0.0,Waterfront,336360.99
3790.0,4.0,2.5,1996.0,2.0,2.0,4389.0,0.0,Waterfront,949742.77
2213.0,3.0,3.5,1990.0,0.0,2.0,18312.0,0.0,Suburbs,443964.81
3872.0,3.0,1.0,2018.0,2.0,3.0,9279.0,0.0,Suburbs,582981.62
2974.0,3.0,4.0,1992.0,3.0,3.0,19581.0,0.0,Waterfront,965405.79
4478.0,3.0,2.0,1987.0,0.0,1.0,4051.0,0.0,Uptown,846623.71
2089.0,3.0,1.5,1972.0,0.0,3.0,13703.0,1.0,Uptown,553018.44
4699.0,3.0,3.5,1956.0,3.0,1.0,4353.0,0.0,Uptown,888194.33
4316.0,4.0,3.0,2014.0,0.0,2.0,19099.0,0.0,Uptown,905421.74
2057.0,5.0,3.0,2011.0,2.0,3.0,12937.0,0.0,Rural,293732.57
2723.0,4.0,4.0,1962.0,2.0,2.0,3361.0,0.0,Uptown,570769.45
2938.0,4.0,2.5,2002.0,1.0,1.0,5867.0,0.0,Suburbs,538134.7
3982.0,6.0,4.0,1976.0,3.0,2.0,8467.0,0.0,Uptown,820419.05
3632.0,6.0,2.0,1982.0,3.0,2.0,2231.0,0.0,Rural,395042.57
4349.0,1.0,3.0,2012.0,1.0,2.0,2156.0,0.0,Waterfront,1026498.59
2227.0,5.0,1.5,2012.0,0.0,1.0,18659.0,0.0,Uptown,604510.9
2821.0,2.0,3.0,1964.0,0.0,2.0,19662.0,0.0,Rural,333863.45
2496.0,2.0,2.0,1972.0,0.0,1.0,11652.0,0.0,Uptown,518937.88
4602.0,5.0,3.5,2010.0,3.0,2.0,18249.0,1.0,Rural,553951.86
1942.0,1.0,4.0,2017.0,2.0,3.0,13794.0,0.0,Suburbs,418352.23
3183.0,6.0,4.0,1955.0,2.0,3.0,2504.0,1.0,Uptown,707942.17
1128.0,5.0,4.5,2011.0,0.0,2.0,14861.0,0.0,Downtown,444510.31
4342.0,6.0,1.5,1986.0,3.0,3.0,2326.0,0.0,Suburbs,697111.62
2290.0,5.0,1.0,1993.0,2.0,1.0,16697.0,0.0,Rural,329640.78
2098.0,6.0,4.0,1955.0,3.0,3.0,8605.0,0.0,Downtown,666573.8
3165.0,1.0,2.0,2000.0,1.0,2.0,4542.0,0.0,Suburbs,491280.77
2795.0,6.0,1.5,2000.0,2.0,3.0,6653.0,1.0,Rural,362602.54
4331.0,1.0,2.5,1999.0,2.0,3.0,14301.0,0.0,Waterfront,1117767.87
2938.0,2.0,4.5,2008.0,1.0,2.0,17245.0,0.0,Uptown,673802.59
2875.0,1.0,2.5,2020.0,2.0,2.0,12273.0,0.0,Uptown,590324.42
1062.0,3.0,1.0,2012.0,1.0,3.0,4888.0,0.0,Uptown,309586.97
696.0,5.0,3.5,2005.0,3.0,1.0,18203.0,0.0,Rural,212927.16
2354.0,2.0,1.5,2022.0,2.0,1.0,16232.0,0.0,Uptown,539242.06
4993.0,5.0,2.0,1999.0,2.0,2.0,9378.0,0.0,Downtown,1074004.12
4637.0,4.0,1.5,1999.0,2.0,2.0,11980.0,0.0,Uptown,857997.24
3368.0,4.0,3.5,1990.0,1.0,3.0,19351.0,0.0,Suburbs,607022.83
3376.0,6.0,2.5,2006.0,3.0,1.0,8793.0,0.0,Rural,419289.4
2323.0,3.0,4.5,1955.0,0.0,2.0,2463.0,0.0,Downtown,527249.9
1381.0,3.0,2.0,1987.0,2.0,1.0,4623.0,0.0,Rural,189527.76
637.0,6.0,1.0,1981.0,0.0,1.0,12806.0,1.0,Downtown,351599.74
2091.0,4.0,1.0,2017.0,1.0,3.0,19959.0,1.0,Waterfront,750502.39
1992.0,4.0,1.5,1955.0,2.0,3.0,15318.0,0.0,Rural,290371.41
1443.0,2.0,2.5,1997.0,1.0,3.0,13124.0,0.0,Downtown,469584.16
1740.0,2.0,1.0,1963.0,3.0,1.0,7814.0,1.0,Waterfront,538885.75
709.0,2.0,2.0,2015.0,2.0,2.0,9909.0,0.0,Uptown,305973.73
3275.0,2.0,4.0,2013.0,1.0,3.0,2690.0,0.0,Rural,368751.32
4681.0,2.0,4.5,1967.0,1.0,1.0,8680.0,0.0,Downtown,962852.75
3640.0,5.0,3.0,2014.0,2.0,3.0,13223.0,0.0,Downtown,959767.18
2572.0,1.0,4.0,1986.0,3.0,3.0,18304.0,1.0,Waterfront,848258.44
2449.0,4.0,4.0,2021.0,1.0,2.0,18604.0,1.0,Uptown,658144.14
1953.0,6.0,3.5,2004.0,2.0,2.0,16782.0,1.0,Rural,325209.17
1226.0,5.0,4.0,1952.0,2.0,1.0,2386.0,0.0,Waterfront,407166.52
3233.0,3.0,1.0,1965.0,0.0,3.0,16602.0,0.0,Uptown,695609.93
3093.0,1.0,4.0,1979.0,3.0,3.0,5935.0,1.0,Suburbs,513078.83
632.0,6.0,2.0,1965.0,2.0,3.0,13092.0,0.0,Waterfront,406761.3
2428.0,1.0,3.0,1959.0,0.0,3.0,19035.0,0.0,Downtown,619252.96
1823.0,5.0,4.5,2022.0,2.0,2.0,17984.0,0.0,Uptown,544476.41
1349.0,5.0,2.5,2014.0,2.0,3.0,13960.0,0.0,Waterfront,545150.92
3694.0,2.0,1.5,1982.0,3.0,1.0,7387.0,0.0,Suburbs,562241.5
2914.0,5.0,2.5,1965.0,0.0,3.0,11376.0,0.0,Suburbs,525193.38
3389.0,2.0,2.5,1963.0,1.0,1.0,14667.0,0.0,Uptown,694943.25
3740.0,2.0,4.0,2017.0,0.0,2.0,11256.0,0.0,Downtown,882766.38
4920.0,5.0,4.5,1974.0,2.0,1.0,9280.0,0.0,Downtown,1081653.91
4132.0,6.0,3.0,1950.0,2.0,1.0,9251.0,0.0,Suburbs,666994.12
3330.0,2.0,4.0,1979.0,1.0,2.0,12800.0,0.0,Waterfront,936666.23
4468.0,6.0,2.5,1983.0,3.0,2.0,2644.0,0.0,Suburbs,683951.36
2701.0,6.0,2.0,1996.0,2.0,1.0,19967.0,1.0,Rural,399285.39
4933.0,5.0,4.0,1975.0,1.0,3.0,3837.0,0.0,Uptown,913394.64
3951.0,1.0,3.0,2018.0,0.0,1.0,19722.0,0.0,Rural,494805.67
3464.0,2.0,3.0,1997.0,1.0,3.0,2636.0,0.0,Suburbs,527522.88
4575.0,5.0,2.5,2023.0,3.0,1.0,11227.0,1.0,Waterfront,1208009.07
2866.0,6.0,3.5,1977.0,1.0,2.0,9516.0,0.0,Suburbs,526791.89
3771.0,5.0,4.0,1998.0,3.0,1.0,12330.0,0.0,Rural,436812.5
1853.0,3.0,2.0,1977.0,2.0,3.0,9804.0,0.0,Waterfront,611704.79
4839.0,2.0,1.5,2001.0,2.0,3.0,18152.0,0.0,Uptown,976146.02
3343.0,6.0,1.5,2005.0,1.0,1.0,2299.0,1.0,Rural,378483.43
4041.0,2.0,1.0,1973.0,2.0,1.0,19742.0,0.0,Downtown,939027.29
2627.0,3.0,2.5,2019.0,0.0,2.0,14410.0,0.0,Uptown,568667.75
4414.0,6.0,3.0,2013.0,0.0,3.0,16015.0,0.0,Suburbs,740829.05
926.0,4.0,4.0,2016.0,1.0,1.0,4516.0,0.0,Waterfront,391470.87
1102.0,2.0,1.0,1966.0,2.0,1.0,3173.0,0.0,Waterfront,427244.59
2831.0,1.0,4.5,2003.0,2.0,2.0,9146.0,1.0,Rural,362610.63
3823.0,3.0,3.0,1957.0,1.0,1.0,7807.0,1.0,Waterfront,942522.2
4161.0,6.0,1.0,1957.0,1.0,1.0,16094.0,1.0,Waterfront,1073366.46
2536.0,3.0,2.0,2022.0,2.0,1.0,18139.0,0.0,Rural,386565.65
3459.0,5.0,2.0,1961.0,2.0,2.0,9694.0,1.0,Uptown,729686.68
3034.0,2.0,4.5,2013.0,0.0,3.0,15831.0,0.0,Suburbs,527451.2
4831.0,5.0,4.0,1981.0,1.0,2.0,3072.0,0.0,Waterfront,1148055.48
3478.0,5.0,4.0,1972.0,2.0,1.0,15360.0,0.0,Downtown,874106.97
2434.0,4.0,3.5,1955.0,3.0,2.0,3788.0,0.0,Downtown,613396.82
4868.0,5.0,2.5,1999.0,1.0,2.0,14023.0,1.0,Waterfront,1263973.76
1072.0,4.0,2.0,2003.0,3.0,1.0,8879.0,1.0,Downtown,443628.75
4933.0,3.0,4.5,1984.0,2.0,1.0,9475.0,1.0,Downtown,1083429.93
1277.0,5.0,1.5,2009.0,1.0,1.0,6974.0,1.0,Uptown,404047.41
1868.0,6.0,2.5,1973.0,2.0,3.0,9258.0,0.0,Uptown,508684.63
4215.0,6.0,1.5,1990.0,3.0,3.0,17740.0,0.0,Downtown,1053981.32
3829.0,2.0,2.5,1971.0,0.0,1.0,16561.0,1.0,Suburbs,628895.37
